,box,angry,disgust,fear,happy,sad,surprise,neutral
24955,"(337, 249, 101, 101)",0.01,0.0,0.03,0.01,0.24,0.0,0.72
24956,"(338, 249, 100, 100)",0.02,0.0,0.04,0.01,0.33,0.0,0.6
24957,"(339, 252, 96, 96)",0.03,0.0,0.07,0.01,0.32,0.0,0.57
24958,"(338, 250, 99, 99)",0.02,0.0,0.05,0.01,0.22,0.0,0.71
24959,"(338, 249, 100, 100)",0.02,0.0,0.04,0.01,0.3,0.0,0.63
24960,"(338, 250, 99, 99)",0.02,0.0,0.05,0.01,0.3,0.0,0.61
24961,"(337, 249, 100, 100)",0.02,0.0,0.04,0.01,0.25,0.0,0.69
24962,"(337, 252, 98, 98)",0.03,0.0,0.05,0.01,0.3,0.0,0.61
24963,"(338, 250, 99, 99)",0.02,0.0,0.04,0.01,0.2,0.0,0.73
24964,"(337, 250, 100, 100)",0.02,0.0,0.04,0.01,0.22,0.0,0.71
24965,"(337, 251, 100, 100)",0.02,0.0,0.03,0.01,0.22,0.0,0.72
24966,"(335, 247, 102, 102)",0.02,0.0,0.02,0.0,0.29,0.0,0.67
24967,"(335, 249, 103, 103)",0.02,0.0,0.02,0.01,0.23,0.0,0.72
24968,"(336, 250, 101, 101)",0.02,0.0,0.03,0.0,0.25,0.0,0.69
24969,"(337, 250, 100, 100)",0.03,0.0,0.04,0.01,0.31,0.0,0.61
24970,"(334, 246, 103, 103)",0.01,0.0,0.01,0.0,0.18,0.0,0.79
24971,"(336, 250, 101, 101)",0.02,0.0,0.02,0.0,0.26,0.0,0.7
24972,"(337, 250, 100, 100)",0.02,0.0,0.03,0.0,0.26,0.0,0.69
24973,"(337, 250, 100, 100)",0.02,0.0,0.04,0.01,0.24,0.0,0.69
24974,"(337, 251, 99, 99)",0.02,0.0,0.04,0.0,0.23,0.0,0.7
24975,"(337, 250, 100, 100)",0.02,0.0,0.03,0.01,0.2,0.0,0.74
24976,"(335, 249, 103, 103)",0.03,0.0,0.03,0.01,0.27,0.0,0.66
24977,"(336, 250, 101, 101)",0.03,0.0,0.05,0.0,0.32,0.0,0.6
24978,"(336, 250, 102, 102)",0.02,0.0,0.04,0.01,0.37,0.0,0.56
24979,"(337, 250, 100, 100)",0.02,0.0,0.02,0.0,0.24,0.0,0.71
24980,"(335, 248, 102, 102)",0.02,0.0,0.02,0.01,0.27,0.0,0.69
24981,"(336, 250, 100, 100)",0.02,0.0,0.02,0.0,0.2,0.0,0.75
24982,"(334, 247, 102, 102)",0.02,0.0,0.02,0.0,0.31,0.0,0.65
24983,"(337, 251, 99, 99)",0.05,0.0,0.05,0.01,0.31,0.0,0.58
24984,"(337, 251, 98, 98)",0.03,0.0,0.03,0.0,0.31,0.0,0.63
24985,"(333, 246, 103, 103)",0.02,0.0,0.02,0.0,0.29,0.0,0.67
24986,"(334, 247, 103, 103)",0.01,0.0,0.01,0.0,0.32,0.0,0.65
24987,"(333, 246, 104, 104)",0.02,0.0,0.01,0.0,0.24,0.0,0.72
24988,"(336, 250, 102, 102)",0.02,0.0,0.03,0.01,0.31,0.0,0.64
24989,"(333, 247, 104, 104)",0.02,0.0,0.01,0.01,0.17,0.0,0.8
24990,"(335, 249, 103, 103)",0.02,0.0,0.02,0.0,0.31,0.0,0.66
24991,"(333, 246, 104, 104)",0.01,0.0,0.01,0.0,0.18,0.0,0.8
24992,"(337, 251, 99, 99)",0.02,0.0,0.02,0.0,0.16,0.0,0.79
24993,"(337, 252, 99, 99)",0.02,0.0,0.05,0.01,0.28,0.0,0.64
24994,"(334, 246, 104, 104)",0.01,0.0,0.01,0.0,0.23,0.0,0.74
24995,"(335, 247, 102, 102)",0.02,0.0,0.02,0.0,0.26,0.0,0.7
24996,"(336, 249, 102, 102)",0.02,0.0,0.01,0.0,0.23,0.0,0.74
24997,"(335, 249, 103, 103)",0.02,0.0,0.03,0.0,0.4,0.0,0.56
24998,"(337, 251, 99, 99)",0.02,0.0,0.03,0.0,0.28,0.0,0.67
24999,"(336, 250, 101, 101)",0.02,0.0,0.03,0.0,0.33,0.0,0.61
25000,"(334, 247, 103, 103)",0.02,0.0,0.01,0.01,0.15,0.0,0.82
25001,"(336, 249, 102, 102)",0.02,0.0,0.01,0.01,0.24,0.0,0.72
25002,"(338, 252, 97, 97)",0.02,0.0,0.05,0.0,0.31,0.0,0.62
25003,"(337, 252, 98, 98)",0.02,0.0,0.05,0.0,0.33,0.0,0.6
25004,"(337, 251, 99, 99)",0.02,0.0,0.02,0.0,0.18,0.0,0.78
25005,"(336, 251, 101, 101)",0.02,0.0,0.03,0.0,0.23,0.0,0.72
25006,"(337, 251, 99, 99)",0.02,0.0,0.02,0.0,0.24,0.0,0.71
25007,"(333, 247, 104, 104)",0.01,0.0,0.01,0.0,0.18,0.0,0.79
25008,"(336, 250, 102, 102)",0.02,0.0,0.02,0.01,0.18,0.0,0.77
25009,"(336, 251, 101, 101)",0.01,0.0,0.03,0.01,0.29,0.0,0.66
25010,"(332, 246, 105, 105)",0.01,0.0,0.01,0.01,0.12,0.0,0.85
25011,"(333, 251, 106, 106)",0.02,0.0,0.05,0.01,0.14,0.0,0.78
25012,"(335, 253, 98, 98)",0.03,0.0,0.06,0.0,0.3,0.0,0.6
25013,"(335, 252, 100, 100)",0.01,0.0,0.05,0.0,0.28,0.0,0.65
25014,"(336, 253, 98, 98)",0.01,0.0,0.05,0.0,0.23,0.0,0.7
25015,"(337, 253, 97, 97)",0.02,0.0,0.04,0.0,0.31,0.0,0.62
25016,"(333, 252, 106, 106)",0.01,0.0,0.04,0.0,0.14,0.0,0.8
25017,"(336, 253, 98, 98)",0.02,0.0,0.06,0.0,0.2,0.0,0.72
25018,"(336, 253, 98, 98)",0.01,0.0,0.06,0.0,0.23,0.0,0.69
25019,"(337, 252, 98, 98)",0.02,0.0,0.06,0.0,0.28,0.0,0.63
25020,"(338, 253, 97, 97)",0.02,0.0,0.07,0.0,0.27,0.0,0.64
25021,"(334, 248, 102, 102)",0.01,0.0,0.02,0.0,0.24,0.0,0.73
25022,"(337, 252, 99, 99)",0.02,0.0,0.05,0.01,0.26,0.0,0.66
25023,"(337, 253, 98, 98)",0.01,0.0,0.03,0.0,0.19,0.0,0.76
25024,"(334, 251, 106, 106)",0.02,0.0,0.03,0.01,0.15,0.0,0.79
25025,"(337, 253, 97, 97)",0.02,0.0,0.05,0.0,0.34,0.0,0.58
25026,"(335, 250, 102, 102)",0.02,0.0,0.02,0.0,0.25,0.0,0.71
25027,"(337, 251, 101, 101)",0.01,0.0,0.01,0.0,0.27,0.0,0.7
25028,"(337, 251, 100, 100)",0.01,0.0,0.02,0.0,0.17,0.0,0.79
25029,"(334, 252, 106, 106)",0.02,0.0,0.04,0.01,0.12,0.0,0.81
25030,"(334, 252, 106, 106)",0.02,0.0,0.03,0.01,0.11,0.0,0.84
25031,"(334, 252, 106, 106)",0.02,0.0,0.04,0.01,0.11,0.0,0.82
25032,"(336, 250, 103, 103)",0.01,0.0,0.02,0.0,0.23,0.0,0.74
25033,"(336, 251, 101, 101)",0.02,0.0,0.03,0.0,0.24,0.0,0.71
25034,"(338, 252, 99, 99)",0.01,0.0,0.03,0.0,0.25,0.0,0.71
25035,"(337, 252, 101, 101)",0.02,0.0,0.03,0.01,0.28,0.0,0.67
25036,"(336, 253, 98, 98)",0.02,0.0,0.04,0.0,0.33,0.0,0.61
25037,"(338, 253, 97, 97)",0.03,0.0,0.03,0.0,0.28,0.0,0.66
25038,"(336, 252, 99, 99)",0.02,0.0,0.02,0.0,0.29,0.0,0.66
25039,"(338, 253, 97, 97)",0.02,0.0,0.03,0.0,0.31,0.0,0.64
25040,"(334, 252, 104, 104)",0.02,0.0,0.03,0.01,0.16,0.0,0.78
25041,"(333, 250, 106, 106)",0.02,0.0,0.02,0.01,0.23,0.0,0.72
25042,"(332, 247, 104, 104)",0.01,0.0,0.01,0.0,0.09,0.0,0.89
25043,"(337, 252, 98, 98)",0.01,0.0,0.03,0.0,0.28,0.0,0.68
25044,"(336, 252, 100, 100)",0.01,0.0,0.03,0.0,0.2,0.0,0.75
25045,"(338, 253, 97, 97)",0.01,0.0,0.04,0.0,0.3,0.0,0.64
25046,"(337, 252, 99, 99)",0.02,0.0,0.03,0.0,0.23,0.0,0.72
25047,"(336, 252, 97, 97)",0.01,0.0,0.02,0.0,0.26,0.0,0.71
25048,"(333, 247, 104, 104)",0.01,0.0,0.01,0.0,0.16,0.0,0.81
25049,"(336, 252, 101, 101)",0.01,0.0,0.05,0.01,0.24,0.0,0.69
25050,"(335, 249, 101, 101)",0.01,0.0,0.01,0.0,0.26,0.0,0.72
25051,"(337, 252, 98, 98)",0.01,0.0,0.04,0.0,0.29,0.0,0.65
25052,"(337, 254, 97, 97)",0.03,0.0,0.05,0.0,0.36,0.0,0.55
25053,"(337, 254, 96, 96)",0.01,0.0,0.05,0.0,0.29,0.0,0.65
25054,"(337, 253, 97, 97)",0.01,0.0,0.03,0.0,0.21,0.0,0.75
25055,"(337, 253, 98, 98)",0.01,0.0,0.04,0.0,0.24,0.0,0.71
25056,"(336, 253, 98, 98)",0.01,0.0,0.03,0.0,0.2,0.0,0.76
25057,"(333, 251, 106, 106)",0.01,0.0,0.03,0.01,0.15,0.0,0.8
25058,"(336, 251, 100, 100)",0.01,0.0,0.03,0.0,0.23,0.0,0.73
25059,"(337, 252, 97, 97)",0.02,0.0,0.05,0.0,0.28,0.0,0.65
25060,"(336, 251, 100, 100)",0.01,0.0,0.02,0.0,0.16,0.0,0.81
25061,"(335, 253, 98, 98)",0.01,0.0,0.02,0.0,0.24,0.0,0.72
25062,"(336, 251, 99, 99)",0.02,0.0,0.02,0.0,0.3,0.0,0.66
25063,"(337, 251, 99, 99)",0.01,0.0,0.02,0.0,0.2,0.0,0.76
25064,"(333, 248, 104, 104)",0.01,0.0,0.01,0.0,0.17,0.0,0.81
25065,"(336, 252, 99, 99)",0.02,0.0,0.03,0.0,0.38,0.0,0.57
25066,"(338, 256, 92, 92)",0.03,0.0,0.09,0.0,0.41,0.0,0.47
25067,"(337, 251, 99, 99)",0.02,0.0,0.04,0.0,0.25,0.0,0.69
25068,"(337, 251, 99, 99)",0.01,0.0,0.04,0.0,0.25,0.0,0.7
25069,"(337, 253, 97, 97)",0.01,0.0,0.05,0.0,0.24,0.0,0.69
25070,"(338, 253, 97, 97)",0.02,0.0,0.07,0.0,0.33,0.0,0.58
25071,"(334, 247, 103, 103)",0.01,0.0,0.01,0.0,0.22,0.0,0.76
25072,"(335, 251, 104, 104)",0.01,0.0,0.03,0.01,0.14,0.0,0.8
25073,"(337, 251, 99, 99)",0.02,0.0,0.03,0.0,0.19,0.0,0.76
25074,"(337, 252, 96, 96)",0.01,0.0,0.04,0.0,0.24,0.0,0.71
25075,"(337, 251, 101, 101)",0.01,0.0,0.03,0.0,0.28,0.0,0.67
25076,"(337, 251, 99, 99)",0.01,0.0,0.02,0.0,0.2,0.0,0.77
25077,"(336, 250, 101, 101)",0.01,0.0,0.01,0.0,0.2,0.0,0.77
25078,"(338, 253, 95, 95)",0.01,0.0,0.04,0.0,0.39,0.0,0.56
25079,"(337, 252, 99, 99)",0.01,0.0,0.04,0.0,0.21,0.0,0.73
25080,"(337, 253, 97, 97)",0.02,0.0,0.06,0.0,0.33,0.0,0.58
25081,"(337, 253, 97, 97)",0.02,0.0,0.05,0.0,0.34,0.0,0.59
25082,"(337, 253, 95, 95)",0.01,0.0,0.05,0.0,0.45,0.0,0.49
25083,"(334, 247, 103, 103)",0.01,0.0,0.01,0.0,0.12,0.0,0.87
25084,"(334, 248, 103, 103)",0.01,0.0,0.01,0.0,0.23,0.0,0.74
25085,"(333, 247, 105, 105)",0.02,0.0,0.01,0.01,0.21,0.0,0.76
25086,"(334, 247, 103, 103)",0.01,0.0,0.01,0.0,0.21,0.0,0.77
25087,"(334, 247, 104, 104)",0.01,0.0,0.01,0.0,0.31,0.0,0.67
25088,"(336, 250, 100, 100)",0.02,0.0,0.01,0.0,0.22,0.0,0.74
25089,"(337, 251, 99, 99)",0.01,0.0,0.01,0.0,0.15,0.0,0.82
25090,"(336, 250, 100, 100)",0.02,0.0,0.02,0.0,0.3,0.0,0.65
25091,"(334, 247, 103, 103)",0.01,0.0,0.01,0.0,0.22,0.0,0.76
25092,"(335, 249, 101, 101)",0.01,0.0,0.02,0.0,0.28,0.0,0.69
25093,"(337, 251, 99, 99)",0.02,0.0,0.02,0.0,0.2,0.0,0.76
25094,"(333, 247, 103, 103)",0.01,0.0,0.01,0.0,0.24,0.0,0.73
25095,"(334, 252, 104, 104)",0.02,0.0,0.03,0.01,0.19,0.0,0.75
25096,"(338, 252, 98, 98)",0.02,0.0,0.04,0.0,0.3,0.0,0.64
25097,"(333, 247, 105, 105)",0.01,0.0,0.01,0.0,0.17,0.0,0.81
25098,"(335, 251, 103, 103)",0.01,0.0,0.02,0.01,0.16,0.0,0.8
25099,"(335, 250, 103, 103)",0.01,0.0,0.01,0.0,0.25,0.0,0.72
25100,"(334, 251, 104, 104)",0.01,0.0,0.02,0.01,0.11,0.0,0.85
25101,"(338, 252, 98, 98)",0.01,0.0,0.03,0.0,0.33,0.0,0.63
25102,"(337, 253, 94, 94)",0.02,0.0,0.04,0.0,0.5,0.0,0.44
25103,"(335, 251, 102, 102)",0.01,0.0,0.02,0.0,0.23,0.0,0.74
25104,"(336, 253, 97, 97)",0.01,0.0,0.04,0.0,0.3,0.0,0.65
25105,"(338, 252, 97, 97)",0.01,0.0,0.02,0.0,0.34,0.0,0.62
25106,"(337, 252, 98, 98)",0.01,0.0,0.03,0.0,0.16,0.0,0.8
25107,"(337, 251, 100, 100)",0.01,0.0,0.02,0.0,0.21,0.0,0.75
25108,"(336, 253, 98, 98)",0.01,0.0,0.03,0.0,0.22,0.0,0.74
25109,"(337, 253, 97, 97)",0.01,0.0,0.04,0.0,0.22,0.0,0.73
25110,"(337, 253, 96, 96)",0.02,0.0,0.05,0.0,0.31,0.0,0.62
25111,"(334, 248, 102, 102)",0.01,0.0,0.01,0.0,0.27,0.0,0.71
25112,"(336, 252, 97, 97)",0.02,0.0,0.04,0.0,0.25,0.0,0.7
25113,"(336, 253, 97, 97)",0.02,0.0,0.04,0.0,0.27,0.0,0.66
25114,"(336, 253, 96, 96)",0.01,0.0,0.04,0.0,0.31,0.0,0.64
25115,"(337, 254, 97, 97)",0.02,0.0,0.05,0.0,0.26,0.0,0.67
25116,"(333, 250, 105, 105)",0.01,0.0,0.02,0.0,0.13,0.0,0.83
25117,"(337, 252, 98, 98)",0.01,0.0,0.03,0.0,0.28,0.0,0.68
25118,"(338, 253, 97, 97)",0.01,0.0,0.04,0.0,0.41,0.0,0.54
25119,"(336, 253, 98, 98)",0.01,0.0,0.04,0.0,0.29,0.0,0.65
25120,"(336, 253, 98, 98)",0.01,0.0,0.03,0.0,0.2,0.0,0.75
25121,"(333, 250, 104, 104)",0.01,0.0,0.01,0.01,0.18,0.0,0.79
25122,"(335, 252, 99, 99)",0.02,0.0,0.02,0.0,0.22,0.0,0.74
25123,"(336, 253, 98, 98)",0.01,0.0,0.03,0.0,0.25,0.0,0.7
25124,"(336, 253, 98, 98)",0.01,0.0,0.04,0.0,0.27,0.0,0.68
25125,"(337, 254, 96, 96)",0.02,0.0,0.05,0.0,0.32,0.0,0.61
25126,"(335, 253, 96, 96)",0.01,0.0,0.03,0.0,0.32,0.0,0.63
25127,"(337, 253, 97, 97)",0.01,0.0,0.04,0.0,0.34,0.0,0.61
25128,"(335, 253, 99, 99)",0.02,0.0,0.05,0.0,0.31,0.0,0.62
25129,"(335, 253, 96, 96)",0.01,0.0,0.02,0.0,0.31,0.0,0.65
25130,"(337, 253, 98, 98)",0.01,0.0,0.04,0.0,0.22,0.0,0.73
25131,"(337, 255, 96, 96)",0.04,0.0,0.07,0.0,0.35,0.0,0.55
25132,"(336, 253, 98, 98)",0.02,0.0,0.05,0.0,0.25,0.0,0.68
25133,"(334, 252, 99, 99)",0.01,0.0,0.02,0.0,0.23,0.0,0.74
25134,"(335, 253, 97, 97)",0.01,0.0,0.03,0.0,0.3,0.0,0.66
25135,"(335, 253, 97, 97)",0.02,0.0,0.05,0.0,0.29,0.0,0.63
25136,"(336, 253, 99, 99)",0.02,0.0,0.02,0.0,0.21,0.0,0.75
25137,"(336, 254, 95, 95)",0.01,0.0,0.03,0.0,0.33,0.0,0.63
25138,"(336, 253, 98, 98)",0.01,0.0,0.02,0.0,0.23,0.0,0.74
25139,"(337, 254, 97, 97)",0.01,0.0,0.03,0.0,0.23,0.0,0.73
25140,"(337, 253, 97, 97)",0.01,0.0,0.03,0.0,0.23,0.0,0.73
25141,"(336, 253, 95, 95)",0.01,0.0,0.02,0.0,0.37,0.0,0.6
25142,"(335, 251, 103, 103)",0.01,0.0,0.01,0.0,0.14,0.0,0.84
25143,"(337, 254, 97, 97)",0.01,0.0,0.04,0.0,0.31,0.0,0.64
25144,"(337, 254, 94, 94)",0.01,0.0,0.04,0.0,0.42,0.0,0.53
25145,"(337, 253, 97, 97)",0.02,0.0,0.05,0.0,0.45,0.0,0.49
25146,"(337, 253, 97, 97)",0.02,0.0,0.05,0.0,0.26,0.0,0.68
25147,"(335, 253, 96, 96)",0.02,0.0,0.06,0.0,0.38,0.0,0.54
25148,"(336, 253, 97, 97)",0.01,0.0,0.03,0.0,0.32,0.0,0.63
25149,"(335, 252, 97, 97)",0.01,0.0,0.03,0.0,0.33,0.0,0.62
25150,"(336, 253, 95, 95)",0.01,0.0,0.02,0.0,0.35,0.0,0.62
25151,"(336, 254, 97, 97)",0.02,0.0,0.03,0.0,0.27,0.0,0.68
25152,"(337, 252, 98, 98)",0.01,0.0,0.01,0.0,0.24,0.0,0.73
25153,"(332, 248, 104, 104)",0.01,0.0,0.01,0.0,0.16,0.0,0.82
25154,"(335, 252, 101, 101)",0.01,0.0,0.02,0.0,0.26,0.0,0.71
25155,"(337, 253, 95, 95)",0.01,0.0,0.03,0.0,0.32,0.0,0.64
25156,"(336, 253, 97, 97)",0.01,0.0,0.04,0.0,0.3,0.0,0.65
25157,"(337, 253, 97, 97)",0.02,0.0,0.04,0.0,0.32,0.0,0.62
25158,"(334, 248, 102, 102)",0.01,0.0,0.01,0.0,0.23,0.0,0.74
25159,"(335, 252, 102, 102)",0.01,0.0,0.02,0.01,0.23,0.0,0.73
25160,"(336, 253, 98, 98)",0.01,0.0,0.02,0.0,0.25,0.0,0.72
25161,"(336, 254, 94, 94)",0.02,0.0,0.04,0.0,0.49,0.0,0.44
25162,"(335, 253, 96, 96)",0.02,0.0,0.05,0.0,0.37,0.0,0.57
25163,"(333, 248, 102, 102)",0.01,0.0,0.01,0.0,0.2,0.0,0.78
25164,"(337, 253, 97, 97)",0.02,0.0,0.06,0.0,0.33,0.0,0.59
25165,"(334, 253, 96, 96)",0.02,0.0,0.04,0.0,0.36,0.0,0.58
25166,"(336, 254, 95, 95)",0.01,0.0,0.03,0.0,0.32,0.0,0.64
25167,"(335, 251, 100, 100)",0.02,0.0,0.01,0.0,0.23,0.0,0.74
25168,"(334, 250, 102, 102)",0.02,0.0,0.01,0.0,0.3,0.0,0.66
25169,"(335, 254, 97, 97)",0.02,0.0,0.05,0.0,0.27,0.0,0.67
25170,"(337, 254, 95, 95)",0.01,0.0,0.04,0.0,0.28,0.0,0.67
25171,"(334, 252, 100, 100)",0.01,0.0,0.02,0.0,0.27,0.0,0.69
25172,"(336, 253, 97, 97)",0.01,0.0,0.03,0.0,0.3,0.0,0.65
25173,"(334, 251, 100, 100)",0.01,0.0,0.01,0.0,0.26,0.0,0.72
25174,"(335, 252, 98, 98)",0.01,0.0,0.03,0.0,0.34,0.0,0.61
25175,"(336, 253, 97, 97)",0.01,0.0,0.03,0.0,0.32,0.0,0.63
25176,"(336, 253, 97, 97)",0.02,0.0,0.04,0.0,0.3,0.0,0.64
25177,"(336, 253, 97, 97)",0.02,0.0,0.05,0.0,0.33,0.0,0.59
25178,"(336, 253, 97, 97)",0.01,0.0,0.02,0.0,0.26,0.0,0.7
25179,"(334, 252, 98, 98)",0.01,0.0,0.03,0.0,0.44,0.0,0.52
25180,"(336, 253, 97, 97)",0.01,0.0,0.05,0.0,0.26,0.0,0.67
25181,"(333, 253, 98, 98)",0.01,0.0,0.03,0.0,0.23,0.0,0.73
25182,"(336, 253, 97, 97)",0.01,0.0,0.05,0.0,0.3,0.0,0.64
25183,"(336, 253, 97, 97)",0.02,0.0,0.03,0.0,0.34,0.0,0.6
25184,"(335, 251, 100, 100)",0.01,0.0,0.02,0.0,0.32,0.0,0.65
25185,"(336, 254, 95, 95)",0.01,0.0,0.07,0.0,0.47,0.0,0.44
25186,"(337, 253, 97, 97)",0.01,0.0,0.03,0.0,0.32,0.0,0.64
25187,"(337, 253, 97, 97)",0.01,0.0,0.04,0.0,0.39,0.0,0.55
25188,"(337, 253, 97, 97)",0.01,0.0,0.05,0.0,0.33,0.0,0.61
25189,"(337, 254, 95, 95)",0.01,0.0,0.06,0.0,0.42,0.0,0.52
25190,"(335, 253, 96, 96)",0.01,0.0,0.03,0.0,0.22,0.0,0.74
25191,"(336, 254, 95, 95)",0.01,0.0,0.05,0.0,0.39,0.0,0.55
25192,"(336, 255, 93, 93)",0.01,0.0,0.03,0.0,0.33,0.0,0.62
25193,"(336, 254, 95, 95)",0.01,0.0,0.03,0.0,0.28,0.0,0.67
25194,"(337, 254, 95, 95)",0.02,0.0,0.04,0.0,0.34,0.0,0.6
25195,"(335, 253, 99, 99)",0.01,0.0,0.03,0.0,0.2,0.0,0.75
25196,"(337, 254, 95, 95)",0.02,0.0,0.05,0.0,0.36,0.0,0.58
25197,"(334, 250, 101, 101)",0.02,0.0,0.01,0.0,0.38,0.0,0.59
25198,"(335, 253, 96, 96)",0.01,0.0,0.02,0.0,0.29,0.0,0.67
25199,"(334, 253, 96, 96)",0.01,0.0,0.02,0.0,0.27,0.0,0.7
25200,"(334, 250, 101, 101)",0.01,0.0,0.02,0.0,0.27,0.0,0.7
25201,"(336, 254, 95, 95)",0.01,0.0,0.03,0.0,0.36,0.0,0.6
25202,"(335, 254, 96, 96)",0.01,0.0,0.04,0.0,0.29,0.0,0.65
25203,"(336, 254, 95, 95)",0.01,0.0,0.04,0.0,0.29,0.0,0.66
25204,"(334, 251, 101, 101)",0.01,0.0,0.01,0.0,0.18,0.0,0.79
25205,"(334, 250, 102, 102)",0.01,0.0,0.01,0.0,0.18,0.0,0.81
25206,"(336, 254, 96, 96)",0.01,0.0,0.03,0.0,0.2,0.0,0.76
25207,"(336, 253, 97, 97)",0.01,0.0,0.02,0.0,0.24,0.0,0.73
25208,"(337, 255, 95, 95)",0.02,0.0,0.04,0.0,0.24,0.0,0.71
25209,"(336, 255, 95, 95)",0.02,0.0,0.05,0.0,0.29,0.0,0.64
25210,"(336, 254, 95, 95)",0.01,0.0,0.02,0.0,0.24,0.0,0.72
25211,"(337, 254, 96, 96)",0.01,0.0,0.03,0.0,0.32,0.0,0.63
25212,"(336, 254, 97, 97)",0.02,0.0,0.05,0.0,0.29,0.0,0.63
25213,"(336, 254, 95, 95)",0.01,0.0,0.04,0.0,0.26,0.0,0.69
25214,"(335, 253, 97, 97)",0.01,0.0,0.03,0.0,0.28,0.0,0.67
25215,"(338, 253, 97, 97)",0.01,0.0,0.04,0.0,0.35,0.0,0.6
25216,"(336, 253, 97, 97)",0.01,0.0,0.04,0.0,0.28,0.0,0.67
25217,"(338, 253, 98, 98)",0.01,0.0,0.04,0.0,0.28,0.0,0.67
25218,"(336, 251, 100, 100)",0.02,0.0,0.01,0.0,0.25,0.0,0.72
25219,"(334, 248, 102, 102)",0.01,0.0,0.01,0.0,0.13,0.0,0.85
25220,"(336, 251, 102, 102)",0.01,0.0,0.01,0.0,0.18,0.0,0.8
25221,"(338, 254, 96, 96)",0.01,0.0,0.04,0.0,0.24,0.0,0.71
25222,"(337, 253, 97, 97)",0.02,0.0,0.04,0.0,0.27,0.0,0.66
25223,"(334, 248, 102, 102)",0.01,0.0,0.01,0.0,0.19,0.0,0.79
25224,"(337, 253, 96, 96)",0.01,0.0,0.03,0.0,0.26,0.0,0.7
25225,"(337, 253, 96, 96)",0.01,0.0,0.03,0.0,0.24,0.0,0.71
25226,"(338, 254, 97, 97)",0.03,0.0,0.05,0.0,0.29,0.0,0.63
25227,"(336, 253, 97, 97)",0.02,0.0,0.04,0.0,0.25,0.0,0.69
25228,"(334, 247, 103, 103)",0.01,0.0,0.01,0.0,0.17,0.0,0.8
25229,"(338, 253, 98, 98)",0.01,0.0,0.03,0.0,0.21,0.0,0.75
25230,"(338, 254, 98, 98)",0.02,0.0,0.05,0.0,0.27,0.0,0.65
25231,"(337, 253, 99, 99)",0.02,0.0,0.03,0.0,0.21,0.0,0.74
25232,"(338, 253, 100, 100)",0.01,0.0,0.02,0.01,0.22,0.0,0.74
25233,"(339, 254, 96, 96)",0.01,0.0,0.05,0.0,0.24,0.0,0.7
25234,"(338, 254, 96, 96)",0.02,0.0,0.03,0.0,0.27,0.0,0.68
25235,"(337, 254, 95, 95)",0.02,0.0,0.05,0.0,0.28,0.0,0.65
25236,"(336, 252, 100, 100)",0.02,0.0,0.02,0.0,0.19,0.0,0.77
25237,"(338, 254, 95, 95)",0.02,0.0,0.05,0.0,0.29,0.0,0.64
25238,"(338, 253, 97, 97)",0.02,0.0,0.03,0.0,0.23,0.0,0.73
25239,"(336, 252, 101, 101)",0.01,0.0,0.02,0.0,0.24,0.0,0.72
25240,"(337, 254, 95, 95)",0.01,0.0,0.05,0.0,0.42,0.0,0.52
25241,"(337, 253, 97, 97)",0.01,0.0,0.03,0.0,0.3,0.0,0.65
25242,"(336, 250, 101, 101)",0.02,0.0,0.01,0.0,0.31,0.0,0.66
25243,"(337, 254, 94, 94)",0.01,0.0,0.03,0.0,0.3,0.0,0.65
25244,"(335, 253, 99, 99)",0.02,0.0,0.03,0.0,0.28,0.0,0.67
25245,"(336, 254, 95, 95)",0.02,0.0,0.04,0.0,0.26,0.0,0.68
25246,"(336, 253, 99, 99)",0.02,0.0,0.04,0.0,0.3,0.0,0.64
25247,"(334, 248, 102, 102)",0.01,0.0,0.01,0.0,0.15,0.0,0.83
25248,"(337, 253, 96, 96)",0.02,0.0,0.03,0.0,0.35,0.0,0.6
25249,"(337, 252, 99, 99)",0.01,0.0,0.02,0.0,0.18,0.0,0.79
25250,"(335, 253, 99, 99)",0.01,0.0,0.02,0.0,0.24,0.0,0.72
25251,"(336, 253, 97, 97)",0.02,0.0,0.03,0.0,0.2,0.0,0.75
25252,"(336, 251, 100, 100)",0.01,0.0,0.01,0.0,0.19,0.0,0.78
25253,"(338, 254, 96, 96)",0.02,0.0,0.05,0.0,0.22,0.0,0.71
25254,"(336, 252, 97, 97)",0.01,0.0,0.01,0.0,0.14,0.0,0.84
25255,"(334, 249, 104, 104)",0.01,0.0,0.01,0.0,0.24,0.0,0.73
25256,"(336, 251, 102, 102)",0.01,0.0,0.03,0.0,0.31,0.0,0.65
25257,"(335, 251, 104, 104)",0.01,0.0,0.02,0.01,0.17,0.0,0.78
25258,"(338, 253, 97, 97)",0.02,0.0,0.03,0.0,0.24,0.0,0.7
25259,"(337, 251, 100, 100)",0.02,0.0,0.03,0.01,0.31,0.0,0.64
25260,"(338, 253, 94, 94)",0.02,0.0,0.06,0.0,0.24,0.0,0.68
25261,"(338, 252, 99, 99)",0.01,0.0,0.02,0.01,0.3,0.0,0.66
25262,"(338, 251, 99, 99)",0.02,0.0,0.02,0.0,0.21,0.0,0.75
25263,"(338, 251, 99, 99)",0.02,0.0,0.03,0.0,0.28,0.0,0.66
25264,"(338, 253, 97, 97)",0.02,0.0,0.07,0.0,0.37,0.0,0.53
